actor_first_name,actor_last_name,actor_gender,actor_role,movie_name,movie_year,movie_genre,direcor_first_name,director_last_name
Albert,Ottenheimer,M,Street Stranger,Annie Hall,1977,Romance,Woody,Allen
Lou,Picetti,M,Street Stranger,Annie Hall,1977,Comedy,Woody,Allen
Lou,Picetti,M,Street Stranger,Annie Hall,1977,Romance,Woody,Allen
Shelley,Hack,F,Street Stranger,Annie Hall,1977,Comedy,Woody,Allen
Shelley,Hack,F,Street Stranger,Annie Hall,1977,Romance,Woody,Allen
Paula,Trueman,F,Street Stranger,Annie Hall,1977,Comedy,Woody,Allen
Paula,Trueman,F,Street Stranger,Annie Hall,1977,Romance,Woody,Allen
Loretta,Tupper,F,Street Stranger,Annie Hall,1977,Comedy,Woody,Allen
Loretta,Tupper,F,Street Stranger,Annie Hall,1977,Romance,Woody,Allen
Lee,Callahan,M,Ticket Seller at Theatre,Annie Hall,1977,Comedy,Woody,Allen
Lee,Callahan,M,Ticket Seller at Theatre,Annie Hall,1977,Romance,Woody,Allen
Paul (I),Simon,M,Tony Lacey,Annie Hall,1977,Comedy,Woody,Allen
Paul (I),Simon,M,Tony Lacey,Annie Hall,1977,Romance,Woody,Allen
Laurie,Bird,F,Tony Lacey's Girlfriend,Annie Hall,1977,Comedy,Woody,Allen
Laurie,Bird,F,Tony Lacey's Girlfriend,Annie Hall,1977,Romance,Woody,Allen
Shaun,Casey,F,Tony's Date at Nightclub,Annie Hall,1977,Comedy,Woody,Allen
Shaun,Casey,F,Tony's Date at Nightclub,Annie Hall,1977,Romance,Woody,Allen
Petronia,Johnson,F,Tony's Date at Nightclub,Annie Hall,1977,Comedy,Woody,Allen
Petronia,Johnson,F,Tony's Date at Nightclub,Annie Hall,1977,Romance,Woody,Allen
Truman,Capote,M,Truman Capote lookalike,Annie Hall,1977,Comedy,Woody,Allen
Truman,Capote,M,Truman Capote lookalike,Annie Hall,1977,Romance,Woody,Allen
Ricardo,Bertoni,M,Waiter #1 at Nightclub,Annie Hall,1977,Comedy,Woody,Allen
Ricardo,Bertoni,M,Waiter #1 at Nightclub,Annie Hall,1977,Romance,Woody,Allen
Michael,Aronin,M,Waiter #2 at Nightclub,Annie Hall,1977,Comedy,Woody,Allen
Michael,Aronin,M,Waiter #2 at Nightclub,Annie Hall,1977,Romance,Woody,Allen
Lucy Lee,Flippin,F,Waitress at Health Food Resta,Annie Hall,1977,Comedy,Woody,Allen
Lucy Lee,Flippin,F,Waitress at Health Food Resta,Annie Hall,1977,Romance,Woody,Allen
Lloyd,Garner III,M,Anus Magillicutty,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Lloyd,Garner III,M,Anus Magillicutty,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Paige,Abbott,F,Anus's Woman,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Paige,Abbott,F,Anus's Woman,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Alissa,Weidel,F,Ashley,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Alissa,Weidel,F,Ashley,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Daryl,Khan,M,Assassin/Rotting Corpse,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Daryl,Khan,M,Assassin/Rotting Corpse,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Buddy,Golden,M,Brother Magillicutty,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Buddy,Golden,M,Brother Magillicutty,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Joseph (II),Hall,M,Chee-Chee,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Joseph (II),Hall,M,Chee-Chee,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Sylvia,Muro,F,Chee-Chee's Left Hand Girl,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Sylvia,Muro,F,Chee-Chee's Left Hand Girl,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Jeanette,Hoeg,F,Chee-Chee's Right Hand Girl,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Jeanette,Hoeg,F,Chee-Chee's Right Hand Girl,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Joe (III),Hall,M,"Chee-Chee, Satan, Mimey, Kitc",Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Joe (III),Hall,M,"Chee-Chee, Satan, Mimey, Kitc",Anus Magillicutty,2003,Romance,Morey,Fineburgh
Patrick (III),Day,M,Dance Groupie,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Patrick (III),Day,M,Dance Groupie,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Nicole (II),Jones,F,Daughter Franco,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Nicole (II),Jones,F,Daughter Franco,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Frank (V),Jones,M,Don Franco,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Frank (V),Jones,M,Don Franco,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Yura,Chuchunov,M,Father Magillicutty,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Yura,Chuchunov,M,Father Magillicutty,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Techno,Chuck,M,Father Magillicutty,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Techno,Chuck,M,Father Magillicutty,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Jeri,Perry,F,Fun Hole Chick,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Jeri,Perry,F,Fun Hole Chick,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Vincent,Boarini,M,The Dirty Filthy Hippie,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Vincent,Boarini,M,The Dirty Filthy Hippie,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Skip,Winston,M,The White Trash Piece of Shit,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Skip,Winston,M,The White Trash Piece of Shit,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Louis (III),Robinson,M,Video Game Dork,Anus Magillicutty,2003,Comedy,Morey,Fineburgh
Louis (III),Robinson,M,Video Game Dork,Anus Magillicutty,2003,Romance,Morey,Fineburgh
Marc,Coppola,M,AFRS announcer,Apocalypse Now,1979,Action,Francis Ford,Coppola
Marc,Coppola,M,AFRS announcer,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Marc,Coppola,M,AFRS announcer,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Marc,Coppola,M,AFRS announcer,Apocalypse Now,1979,War,Francis Ford,Coppola
Bill (I),Graham,M,Agent,Apocalypse Now,1979,Action,Francis Ford,Coppola
Bill (I),Graham,M,Agent,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Bill (I),Graham,M,Agent,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Bill (I),Graham,M,Agent,Apocalypse Now,1979,War,Francis Ford,Coppola
Martin,Sheen,M,Capt. Benjamin L. Willard,Apocalypse Now,1979,Action,Francis Ford,Coppola
Martin,Sheen,M,Capt. Benjamin L. Willard,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Martin,Sheen,M,Capt. Benjamin L. Willard,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Martin,Sheen,M,Capt. Benjamin L. Willard,Apocalypse Now,1979,War,Francis Ford,Coppola
Denny,Fathe-Aazam,M,Catholic priest,Apocalypse Now,1979,Action,Francis Ford,Coppola
Denny,Fathe-Aazam,M,Catholic priest,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Denny,Fathe-Aazam,M,Catholic priest,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Denny,Fathe-Aazam,M,Catholic priest,Apocalypse Now,1979,War,Francis Ford,Coppola
Albert (I),Hall,M,Chief Phillips,Apocalypse Now,1979,Action,Francis Ford,Coppola
Albert (I),Hall,M,Chief Phillips,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Albert (I),Hall,M,Chief Phillips,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Albert (I),Hall,M,Chief Phillips,Apocalypse Now,1979,War,Francis Ford,Coppola
David,Olivier,M,Christian de Marais (Redux ve,Apocalypse Now,1979,Action,Francis Ford,Coppola
David,Olivier,M,Christian de Marais (Redux ve,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
David,Olivier,M,Christian de Marais (Redux ve,Apocalypse Now,1979,Drama,Francis Ford,Coppola
David,Olivier,M,Christian de Marais (Redux ve,Apocalypse Now,1979,War,Francis Ford,Coppola
Jerry,Ziesmer,M,Civilian/Jerry,Apocalypse Now,1979,Action,Francis Ford,Coppola
Jerry,Ziesmer,M,Civilian/Jerry,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Jerry,Ziesmer,M,Civilian/Jerry,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Jerry,Ziesmer,M,Civilian/Jerry,Apocalypse Now,1979,War,Francis Ford,Coppola
Chrystel,Le Pelletier,F,Claudine (Redux version),Apocalypse Now,1979,Action,Francis Ford,Coppola
Chrystel,Le Pelletier,F,Claudine (Redux version),Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Chrystel,Le Pelletier,F,Claudine (Redux version),Apocalypse Now,1979,Drama,Francis Ford,Coppola
Chrystel,Le Pelletier,F,Claudine (Redux version),Apocalypse Now,1979,War,Francis Ford,Coppola
Harrison (I),Ford,M,Col. Lucas,Apocalypse Now,1979,Action,Francis Ford,Coppola
Harrison (I),Ford,M,Col. Lucas,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Harrison (I),Ford,M,Col. Lucas,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Harrison (I),Ford,M,Col. Lucas,Apocalypse Now,1979,War,Francis Ford,Coppola
Marlon,Brando,M,Col. Walter E. Kurtz,Apocalypse Now,1979,Action,Francis Ford,Coppola
Marlon,Brando,M,Col. Walter E. Kurtz,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Marlon,Brando,M,Col. Walter E. Kurtz,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Marlon,Brando,M,Col. Walter E. Kurtz,Apocalypse Now,1979,War,Francis Ford,Coppola
Francis Ford,Coppola,M,Director of TV crew,Apocalypse Now,1979,Action,Francis Ford,Coppola
Francis Ford,Coppola,M,Director of TV crew,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Francis Ford,Coppola,M,Director of TV crew,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Francis Ford,Coppola,M,Director of TV crew,Apocalypse Now,1979,War,Francis Ford,Coppola
R. Lee,Ermey,M,Eagle Thrust Seven helicopter,Apocalypse Now,1979,Action,Francis Ford,Coppola
R. Lee,Ermey,M,Eagle Thrust Seven helicopter,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
R. Lee,Ermey,M,Eagle Thrust Seven helicopter,Apocalypse Now,1979,Drama,Francis Ford,Coppola
R. Lee,Ermey,M,Eagle Thrust Seven helicopter,Apocalypse Now,1979,War,Francis Ford,Coppola
Roman,Coppola,M,Francis de Marais (Redux vers,Apocalypse Now,1979,Action,Francis Ford,Coppola
Roman,Coppola,M,Francis de Marais (Redux vers,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Roman,Coppola,M,Francis de Marais (Redux vers,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Roman,Coppola,M,Francis de Marais (Redux vers,Apocalypse Now,1979,War,Francis Ford,Coppola
Henri,Sadardeil,M,French Soldier #1 (Redux vers,Apocalypse Now,1979,Action,Francis Ford,Coppola
Henri,Sadardeil,M,French Soldier #1 (Redux vers,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Henri,Sadardeil,M,French Soldier #1 (Redux vers,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Henri,Sadardeil,M,French Soldier #1 (Redux vers,Apocalypse Now,1979,War,Francis Ford,Coppola
Gilbert,Renkens,M,French Soldier #2 (Redux vers,Apocalypse Now,1979,Action,Francis Ford,Coppola
Gilbert,Renkens,M,French Soldier #2 (Redux vers,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Gilbert,Renkens,M,French Soldier #2 (Redux vers,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Gilbert,Renkens,M,French Soldier #2 (Redux vers,Apocalypse Now,1979,War,Francis Ford,Coppola
Franck,Villard,M,Gaston de Marais (Redux versi,Apocalypse Now,1979,Action,Francis Ford,Coppola
Franck,Villard,M,Gaston de Marais (Redux versi,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Franck,Villard,M,Gaston de Marais (Redux versi,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Franck,Villard,M,Gaston de Marais (Redux versi,Apocalypse Now,1979,War,Francis Ford,Coppola
G.D.,Spradlin,M,Gen. Corman,Apocalypse Now,1979,Action,Francis Ford,Coppola
G.D.,Spradlin,M,Gen. Corman,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
G.D.,Spradlin,M,Gen. Corman,Apocalypse Now,1979,Drama,Francis Ford,Coppola
G.D.,Spradlin,M,Gen. Corman,Apocalypse Now,1979,War,Francis Ford,Coppola
Gian-Carlo,Coppola,M,Gilles de Marais (Redux versi,Apocalypse Now,1979,Action,Francis Ford,Coppola
Gian-Carlo,Coppola,M,Gilles de Marais (Redux versi,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Gian-Carlo,Coppola,M,Gilles de Marais (Redux versi,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Gian-Carlo,Coppola,M,Gilles de Marais (Redux versi,Apocalypse Now,1979,War,Francis Ford,Coppola
Linn,Phillips III,M,Guitarist in band,Apocalypse Now,1979,Action,Francis Ford,Coppola
Linn,Phillips III,M,Guitarist in band,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Linn,Phillips III,M,Guitarist in band,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Linn,Phillips III,M,Guitarist in band,Apocalypse Now,1979,War,Francis Ford,Coppola
Dick (I),White,M,Helicopter pilot,Apocalypse Now,1979,Action,Francis Ford,Coppola
Dick (I),White,M,Helicopter pilot,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Dick (I),White,M,Helicopter pilot,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Dick (I),White,M,Helicopter pilot,Apocalypse Now,1979,War,Francis Ford,Coppola
Christian,Marquand,M,Hubert de Marais (Redux versi,Apocalypse Now,1979,Action,Francis Ford,Coppola
Christian,Marquand,M,Hubert de Marais (Redux versi,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Christian,Marquand,M,Hubert de Marais (Redux versi,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Christian,Marquand,M,Hubert de Marais (Redux versi,Apocalypse Now,1979,War,Francis Ford,Coppola
Ron,McQueen,M,Injured soldier,Apocalypse Now,1979,Action,Francis Ford,Coppola
Ron,McQueen,M,Injured soldier,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Ron,McQueen,M,Injured soldier,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Ron,McQueen,M,Injured soldier,Apocalypse Now,1979,War,Francis Ford,Coppola
Frederic,Forrest,M,Jay 'Chef' Hicks,Apocalypse Now,1979,Action,Francis Ford,Coppola
Frederic,Forrest,M,Jay 'Chef' Hicks,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Frederic,Forrest,M,Jay 'Chef' Hicks,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Frederic,Forrest,M,Jay 'Chef' Hicks,Apocalypse Now,1979,War,Francis Ford,Coppola
Jerry (II),Ross,M,Johnny from Malibu,Apocalypse Now,1979,Action,Francis Ford,Coppola
Jerry (II),Ross,M,Johnny from Malibu,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Jerry (II),Ross,M,Johnny from Malibu,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Jerry (II),Ross,M,Johnny from Malibu,Apocalypse Now,1979,War,Francis Ford,Coppola
James (I),Keane,M,Kilgore's gunner,Apocalypse Now,1979,Action,Francis Ford,Coppola
James (I),Keane,M,Kilgore's gunner,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
James (I),Keane,M,Kilgore's gunner,Apocalypse Now,1979,Drama,Francis Ford,Coppola
James (I),Keane,M,Kilgore's gunner,Apocalypse Now,1979,War,Francis Ford,Coppola
Sam,Bottoms,M,Lance B. Johnson,Apocalypse Now,1979,Action,Francis Ford,Coppola
Sam,Bottoms,M,Lance B. Johnson,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Sam,Bottoms,M,Lance B. Johnson,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Sam,Bottoms,M,Lance B. Johnson,Apocalypse Now,1979,War,Francis Ford,Coppola
Glenn,Walken,M,Lt. Carlsen,Apocalypse Now,1979,Action,Francis Ford,Coppola
Glenn,Walken,M,Lt. Carlsen,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Glenn,Walken,M,Lt. Carlsen,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Glenn,Walken,M,Lt. Carlsen,Apocalypse Now,1979,War,Francis Ford,Coppola
Robert (I),Duvall,M,Lt. Col. Bill Kilgore,Apocalypse Now,1979,Action,Francis Ford,Coppola
Robert (I),Duvall,M,Lt. Col. Bill Kilgore,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Robert (I),Duvall,M,Lt. Col. Bill Kilgore,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Robert (I),Duvall,M,Lt. Col. Bill Kilgore,Apocalypse Now,1979,War,Francis Ford,Coppola
Scott,Glenn,M,Lt. Richard M. Colby,Apocalypse Now,1979,Action,Francis Ford,Coppola
Scott,Glenn,M,Lt. Richard M. Colby,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Scott,Glenn,M,Lt. Richard M. Colby,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Scott,Glenn,M,Lt. Richard M. Colby,Apocalypse Now,1979,War,Francis Ford,Coppola
Bo,Byers,M,MP sergeant #1,Apocalypse Now,1979,Action,Francis Ford,Coppola
Bo,Byers,M,MP sergeant #1,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Bo,Byers,M,MP sergeant #1,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Bo,Byers,M,MP sergeant #1,Apocalypse Now,1979,War,Francis Ford,Coppola
Larry,Carney,M,MP sergeant #2,Apocalypse Now,1979,Action,Francis Ford,Coppola
Larry,Carney,M,MP sergeant #2,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Larry,Carney,M,MP sergeant #2,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Larry,Carney,M,MP sergeant #2,Apocalypse Now,1979,War,Francis Ford,Coppola
Damien,Leake,M,Machine-gunner,Apocalypse Now,1979,Action,Francis Ford,Coppola
Damien,Leake,M,Machine-gunner,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Damien,Leake,M,Machine-gunner,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Damien,Leake,M,Machine-gunner,Apocalypse Now,1979,War,Francis Ford,Coppola
Daniel,Kiewit,M,Major from New Jersey,Apocalypse Now,1979,Action,Francis Ford,Coppola
Daniel,Kiewit,M,Major from New Jersey,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Daniel,Kiewit,M,Major from New Jersey,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Daniel,Kiewit,M,Major from New Jersey,Apocalypse Now,1979,War,Francis Ford,Coppola
Kerry,Rossall,M,Mike (from San Diego),Apocalypse Now,1979,Action,Francis Ford,Coppola
Kerry,Rossall,M,Mike (from San Diego),Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Kerry,Rossall,M,Mike (from San Diego),Apocalypse Now,1979,Drama,Francis Ford,Coppola
Kerry,Rossall,M,Mike (from San Diego),Apocalypse Now,1979,War,Francis Ford,Coppola
Hattie,James,F,Mrs. Miller (Clean's mother),Apocalypse Now,1979,Action,Francis Ford,Coppola
Hattie,James,F,Mrs. Miller (Clean's mother),Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Hattie,James,F,Mrs. Miller (Clean's mother),Apocalypse Now,1979,Drama,Francis Ford,Coppola
Hattie,James,F,Mrs. Miller (Clean's mother),Apocalypse Now,1979,War,Francis Ford,Coppola
Michel,Pitton,M,Philippe de Marais (Redux ver,Apocalypse Now,1979,Action,Francis Ford,Coppola
Michel,Pitton,M,Philippe de Marais (Redux ver,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Michel,Pitton,M,Philippe de Marais (Redux ver,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Michel,Pitton,M,Philippe de Marais (Redux ver,Apocalypse Now,1979,War,Francis Ford,Coppola
Dennis,Hopper,M,Photojournalist,Apocalypse Now,1979,Action,Francis Ford,Coppola
Dennis,Hopper,M,Photojournalist,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Dennis,Hopper,M,Photojournalist,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Dennis,Hopper,M,Photojournalist,Apocalypse Now,1979,War,Francis Ford,Coppola
Linda,Carpenter,F,Playmate,Apocalypse Now,1979,Action,Francis Ford,Coppola
Linda,Carpenter,F,Playmate,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Linda,Carpenter,F,Playmate,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Linda,Carpenter,F,Playmate,Apocalypse Now,1979,War,Francis Ford,Coppola
Colleen,Camp,F,Playmate (Miss May),Apocalypse Now,1979,Action,Francis Ford,Coppola
Colleen,Camp,F,Playmate (Miss May),Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Colleen,Camp,F,Playmate (Miss May),Apocalypse Now,1979,Drama,Francis Ford,Coppola
Colleen,Camp,F,Playmate (Miss May),Apocalypse Now,1979,War,Francis Ford,Coppola
Cynthia (I),Wood,F,Playmate of the Year,Apocalypse Now,1979,Action,Francis Ford,Coppola
Cynthia (I),Wood,F,Playmate of the Year,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Cynthia (I),Wood,F,Playmate of the Year,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Cynthia (I),Wood,F,Playmate of the Year,Apocalypse Now,1979,War,Francis Ford,Coppola
Herb,Rice,M,Roach,Apocalypse Now,1979,Action,Francis Ford,Coppola
Herb,Rice,M,Roach,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Herb,Rice,M,Roach,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Herb,Rice,M,Roach,Apocalypse Now,1979,War,Francis Ford,Coppola
Aurore,Clément,F,Roxanne Sarrault (Redux versi,Apocalypse Now,1979,Action,Francis Ford,Coppola
Aurore,Clément,F,Roxanne Sarrault (Redux versi,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Aurore,Clément,F,Roxanne Sarrault (Redux versi,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Aurore,Clément,F,Roxanne Sarrault (Redux versi,Apocalypse Now,1979,War,Francis Ford,Coppola
Yvon,LeSeaux,M,Sgt. Le Fevre (Redux version ,Apocalypse Now,1979,Action,Francis Ford,Coppola
Yvon,LeSeaux,M,Sgt. Le Fevre (Redux version ,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Yvon,LeSeaux,M,Sgt. Le Fevre (Redux version ,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Yvon,LeSeaux,M,Sgt. Le Fevre (Redux version ,Apocalypse Now,1979,War,Francis Ford,Coppola
Evan A.,Lottman,M,Soldier,Apocalypse Now,1979,Action,Francis Ford,Coppola
Evan A.,Lottman,M,Soldier,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Evan A.,Lottman,M,Soldier,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Evan A.,Lottman,M,Soldier,Apocalypse Now,1979,War,Francis Ford,Coppola
Jack,Thibeau,M,Soldier in trench,Apocalypse Now,1979,Action,Francis Ford,Coppola
Jack,Thibeau,M,Soldier in trench,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Jack,Thibeau,M,Soldier in trench,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Jack,Thibeau,M,Soldier in trench,Apocalypse Now,1979,War,Francis Ford,Coppola
George,Cantero,M,Soldier with suitcase,Apocalypse Now,1979,Action,Francis Ford,Coppola
George,Cantero,M,Soldier with suitcase,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
George,Cantero,M,Soldier with suitcase,Apocalypse Now,1979,Drama,Francis Ford,Coppola
George,Cantero,M,Soldier with suitcase,Apocalypse Now,1979,War,Francis Ford,Coppola
William (I),Upton,M,Spotter,Apocalypse Now,1979,Action,Francis Ford,Coppola
William (I),Upton,M,Spotter,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
William (I),Upton,M,Spotter,Apocalypse Now,1979,Drama,Francis Ford,Coppola
William (I),Upton,M,Spotter,Apocalypse Now,1979,War,Francis Ford,Coppola
Tom (I),Mason,M,Supply sergeant,Apocalypse Now,1979,Action,Francis Ford,Coppola
Tom (I),Mason,M,Supply sergeant,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Tom (I),Mason,M,Supply sergeant,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Tom (I),Mason,M,Supply sergeant,Apocalypse Now,1979,War,Francis Ford,Coppola
Vittorio,Storaro,M,TV photographer,Apocalypse Now,1979,Action,Francis Ford,Coppola
Vittorio,Storaro,M,TV photographer,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Vittorio,Storaro,M,TV photographer,Apocalypse Now,1979,Drama,Francis Ford,Coppola
Vittorio,Storaro,M,TV photographer,Apocalypse Now,1979,War,Francis Ford,Coppola
Robert (II),Julian,M,The Tutor (Redux version only,Apocalypse Now,1979,Action,Francis Ford,Coppola
Robert (II),Julian,M,The Tutor (Redux version only,Apocalypse Now,1979,Adventure,Francis Ford,Coppola
Robert (II),Julian,M,The Tutor (Redux version only,Apocalypse Now,1979,Drama,Francis Ford,Coppola
